"XMDKENT","XMDKSITE","XMDKUNIT","XMDKDOCNO","XMDKDOCDT","XMDK000","XMDK001","XMDK002","XMDK003","XMDK004","XMDK005","XMDK006","XMDK007","XMDK008","XMDK009","XMDK010","XMDK011","XMDK012","XMDK013","XMDK014","XMDK015","XMDK016","XMDK017","XMDK018","XMDK019","XMDK020","XMDK021","XMDK022","XMDK023","XMDK024","XMDK025","XMDK026","XMDK027","XMDK028","XMDK029","XMDK030","XMDK031","XMDK032","XMDK033","XMDK034","XMDK035","XMDK036","XMDK037","XMDK038","XMDK039","XMDK040","XMDK041","XMDK042","XMDK043","XMDK044","XMDK045","XMDK051","XMDK052","XMDK053","XMDK054","XMDK055","XMDK081","XMDK082","XMDK083","XMDK084","XMDK200","XMDK201","XMDK202","XMDK203","XMDK204","XMDK205","XMDK206","XMDK207","XMDK208","XMDK209","XMDK210","XMDK211","XMDK212","XMDK213","XMDK214","XMDKOWNID","XMDKOWNDP","XMDKCRTID","XMDKCRTDP","XMDKCRTDT","XMDKMODID","XMDKMODDT","XMDKCNFID","XMDKCNFDT","XMDKPSTID","XMDKPSTDT","XMDKSTUS","XMDKUD001","XMDKUD002","XMDKUD003","XMDKUD004","XMDKUD005","XMDKUD006","XMDKUD007","XMDKUD008","XMDKUD009","XMDKUD010","XMDKUD011","XMDKUD012","XMDKUD013","XMDKUD014","XMDKUD015","XMDKUD016","XMDKUD017","XMDKUD018","XMDKUD019","XMDKUD020","XMDKUD021","XMDKUD022","XMDKUD023","XMDKUD024","XMDKUD025","XMDKUD026","XMDKUD027","XMDKUD028","XMDKUD029","XMDKUD030","XMDK085","XMDK086","XMDK046","XMDK087","XMDK047","XMDK088","XMDK089","XMDLENT","XMDLSITE","XMDLDOCNO","XMDLSEQ","XMDL001","XMDL002","XMDL003","XMDL004","XMDL005","XMDL006","XMDL007","XMDL008","XMDL009","XMDL010","XMDL011","XMDL012","XMDL013","XMDL014","XMDL015","XMDL016","XMDL017","XMDL018","XMDL019","XMDL020","XMDL021","XMDL022","XMDL023","XMDL024","XMDL025","XMDL026","XMDL027","XMDL028","XMDL029","XMDL030","XMDL031","XMDL032","XMDL033","XMDL034","XMDL035","XMDL036","XMDL037","XMDL038","XMDL039","XMDL040","XMDL041","XMDL042","XMDL043","XMDL044","XMDL045","XMDL046","XMDL047","XMDL048","XMDL049","XMDL050","XMDL051","XMDL052","XMDL053","XMDL054","XMDL055","XMDL081","XMDL082","XMDL083","XMDL084","XMDL085","XMDL086","XMDL087","XMDL088","XMDL089","XMDL090","XMDL091","XMDL092","XMDL093","XMDL200","XMDL201","XMDL202","XMDL203","XMDL204","XMDL205","XMDL206","XMDL207","XMDL208","XMDL209","XMDL210","XMDL211","XMDL212","XMDL213","XMDL214","XMDL215","XMDL216","XMDL217","XMDL218","XMDL219","XMDL220","XMDL222","XMDL223","XMDL224","XMDL225","XMDL226","XMDLUNIT","XMDLORGA","XMDLUD001","XMDLUD002","XMDLUD003","XMDLUD004","XMDLUD005","XMDLUD006","XMDLUD007","XMDLUD008","XMDLUD009","XMDLUD010","XMDLUD011","XMDLUD012","XMDLUD013","XMDLUD014","XMDLUD015","XMDLUD016","XMDLUD017","XMDLUD018","XMDLUD019","XMDLUD020","XMDLUD021","XMDLUD022","XMDLUD023","XMDLUD024","XMDLUD025","XMDLUD026","XMDLUD027","XMDLUD028","XMDLUD029","XMDLUD030","XMDL056","XMDL094","XMDL095","XMDL227","XMDL228","XMDL057","XMDL058","XMDL096","XMDL059","XMDL060","XMDL097","XMDL098"
"60","MN60-1","","601-XMD1-170900004","11-9月-17","6","11-9月-17","","1999","SC","601-XM93-170800122","601-XG04-170800066","100077","100077","100077","1018","5","002","17.00","Y","02","CNY","1.0000000000","QJ003","","","","","","","","","","","","","001","","","","","","","","","","","1","5","","1","3664.960000","4288.000000","623.040000","","","","5","N","1","","","100077","","","","","","","","","","","0.000000","","367","SC","367","SC","11-9月 -17 10.18.09 上午","458","11-9月 -17 02.21.27 下午","107","11-9月 -17 11.58.51 上午","458","11-9月 -17 02.21.26 下午","S","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","1","","1","N","","","","60","MN60-1","601-XMD1-170900004","1","601-XM93-170800122","3","601-XG04-170800066","3","1","1","1","300031"," ","","","","N","KJ001","B5-66"," ","PCS","4.000000","","","PCS","4.000000","N","578.000000","002","17.00","1976.070000","2312.000000","335.930000","BS00001","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","N","X","","","0.000000","","0.000000","","","XT007","订货规格有误"," ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","Y","","","","","0.000000","0.000000","","","","","","0.000000","0.000000","","0.000000","0.000000","0.000000","0.000000","","","","","","","","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","0.000000","","","","0","","","0","0.000000","","","0"
"60","MN60-1","","601-XMD1-170900004","11-9月-17","6","11-9月-17","","1999","SC","601-XM93-170800122","601-XG04-170800066","100077","100077","100077","1018","5","002","17.00","Y","02","CNY","1.0000000000","QJ003","","","","","","","","","","","","","001","","","","","","","","","","","1","5","","1","3664.960000","4288.000000","623.040000","","","","5","N","1","","","100077","","","","","","","","","","","0.000000","","367","SC","367","SC","11-9月 -17 10.18.09 上午","458","11-9月 -17 02.21.27 下午","107","11-9月 -17 11.58.51 上午","458","11-9月 -17 02.21.26 下午","S","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","1","","1","N","","","","60","MN60-1","601-XMD1-170900004","2","601-XM93-170800122","4","601-XG04-170800066","4","1","1","1","300034"," ","","","","N","KJ001","B5-138"," ","PCS","1.000000","","","PCS","1.000000","N","1976.000000","002","17.00","1688.890000","1976.000000","287.110000","BS00001","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","N","X","","","0.000000","","0.000000","","","XT007","订货规格有误"," ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","Y","","","","","0.000000","0.000000","","","","","","0.000000","0.000000","","0.000000","0.000000","0.000000","0.000000","","","","","","","","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","0.000000","","","","0","","","0","0.000000","","","0"
"60","MN60-1","","601-XMD1-170800006","18-8月-17","6","11-9月-17","","659","SC","","","100836","100836","100836","1001","5","002","17.00","Y","02","CNY","1.0000000000","QJ004","","","","","","","","","","","","","001","","","","","","","","","","","1","5","","1","39972.160000","46767.430000","6795.270000","8/18退回我司","","","5","N","1","","","100836","","","","","","","","","","","0.000000","","659","SC","659","SC","18-8月 -17 01.30.28 下午","380","11-9月 -17 08.06.45 上午","107","23-8月 -17 11.38.02 上午","380","11-9月 -17 08.06.42 上午","S","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","1","","1","N","","","","60","MN60-1","601-XMD1-170800006","1","","","","","","","1","810046"," ","","","","N","KJ004"," "," ","PCS","92.000000","","","PCS","92.000000","N","508.341600","002","17.00","39972.160000","46767.430000","6795.270000","ZJ00043","","","FK40","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","N","","","","0.000000","","0.000000","","","XT001",""," ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","Y","","","","","0.000000","0.000000","","","","","","0.000000","0.000000","","0.000000","0.000000","0.000000","0.000000","","","","","","","","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","0.000000","","","","0","","","0","0.000000","","","0"
"60","MN60-1","","601-XMD1-171200003","05-12月-17","6","03-3月-18","","3326","SC","","","100010","100010","100010","1001","5","002","17.00","Y","02","CNY","1.0000000000","QJ001","","","","","","","","","","","","C01","001","","","","","","","","","","","1","5","","1","37739.200000","44154.860000","6415.660000","","","","5","N","1","","","100010","","","","","","","","","","","0.000000","","659","SC","659","SC","05-12月-17 03.37.12 下午","498","15-3月 -18 10.42.18 上午","107","13-12月-17 01.15.47 下午","498","15-3月 -18 10.42.18 上午","S","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","1","","1","N","","","","60","MN60-1","601-XMD1-171200003","1","","","","","","","1","810060"," ","","","","N","KJ004"," "," ","PCS","32.000000","","","PCS","32.000000","N","1379.839500","002","17.00","37739.200000","44154.860000","6415.660000","ZJ00003","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","N","X","","","0.000000","","0.000000","","","XT001",""," ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","Y","","","","","0.000000","0.000000","","","","","","0.000000","0.000000","","0.000000","0.000000","0.000000","0.000000","","","","","","","","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","0.000000","","","","0","","","0","0.000000","","","0"
"60","MN60-1","","601-XMD1-171200004","11-12月-17","6","03-3月-18","","659","SC","","","100007","100007","100007","1001","5","002","17.00","Y","02","CNY","1.0000000000","QJ001","","","","","","","","","","","","","001","","","","","","","","","","","1","5","","1","58164.030000","68051.910000","9887.880000","12/6 退回我司","","","5","N","1","","","100007","","","","","","","","","","","0.000000","","659","SC","659","SC","11-12月-17 10.40.50 上午","498","15-3月 -18 10.42.08 上午","107","13-12月-17 01.15.56 下午","498","15-3月 -18 10.42.08 上午","S","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","1","","1","N","","","","60","MN60-1","601-XMD1-171200004","3","","","","","","","1","810021"," ","","","","N","KJ004"," "," ","PCS","203.000000","","","PCS","203.000000","N","170.738100","002","17.00","29623.790000","34659.830000","5036.040000","ZJ00008","","","SB89063","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","N","","","","0.000000","","0.000000","","","XT001",""," ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","Y","","","","","0.000000","0.000000","","","","","","0.000000","0.000000","","0.000000","0.000000","0.000000","0.000000","","","","","","","","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","0.000000","","","","0","","","0","0.000000","","","0"
"60","MN60-1","","601-XMD1-171200004","11-12月-17","6","03-3月-18","","659","SC","","","100007","100007","100007","1001","5","002","17.00","Y","02","CNY","1.0000000000","QJ001","","","","","","","","","","","","","001","","","","","","","","","","","1","5","","1","58164.030000","68051.910000","9887.880000","12/6 退回我司","","","5","N","1","","","100007","","","","","","","","","","","0.000000","","659","SC","659","SC","11-12月-17 10.40.50 上午","498","15-3月 -18 10.42.08 上午","107","13-12月-17 01.15.56 下午","498","15-3月 -18 10.42.08 上午","S","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","1","","1","N","","","","60","MN60-1","601-XMD1-171200004","1","","","","","","","1","810022"," ","","","","N","KJ004"," "," ","PCS","19.000000","","","PCS","19.000000","N","634.140000","002","17.00","10298.000000","12048.660000","1750.660000","ZJ00007","","","SB90690","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","N","","","","0.000000","","0.000000","","","XT001",""," ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","Y","","","","","0.000000","0.000000","","","","","","0.000000","0.000000","","0.000000","0.000000","0.000000","0.000000","","","","","","","","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","0.000000","","","","0","","","0","0.000000","","","0"
"60","MN60-1","","601-XMD1-171200004","11-12月-17","6","03-3月-18","","659","SC","","","100007","100007","100007","1001","5","002","17.00","Y","02","CNY","1.0000000000","QJ001","","","","","","","","","","","","","001","","","","","","","","","","","1","5","","1","58164.030000","68051.910000","9887.880000","12/6 退回我司","","","5","N","1","","","100007","","","","","","","","","","","0.000000","","659","SC","659","SC","11-12月-17 10.40.50 上午","498","15-3月 -18 10.42.08 上午","107","13-12月-17 01.15.56 下午","498","15-3月 -18 10.42.08 上午","S","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","1","","1","N","","","","60","MN60-1","601-XMD1-171200004","2","","","","","","","1","810020"," ","","","","N","KJ004"," "," ","PCS","17.000000","","","PCS","17.000000","N","1111.500000","002","17.00","16150.000000","18895.500000","2745.500000","ZJ00004","","","SB89078","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","N","","","","0.000000","","0.000000","","","XT001",""," ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","Y","","","","","0.000000","0.000000","","","","","","0.000000","0.000000","","0.000000","0.000000","0.000000","0.000000","","","","","","","","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","0.000000","","","","0","","","0","0.000000","","","0"
"60","MN60-1","","601-XMD1-170700007","31-7月-17","6","11-9月-17","","318","SC","","","100001","100001","100001","1001","5","002","17.00","Y","02","CNY","1.0000000000","QJ004","","","","","","","","","","","","C01","001","","","","","","","","","","","1","5","","1","0.000000","0.000000","0.000000","","","","5","N","1","","","100001","","","","","","","","","","","0.000000","","318","SC","318","SC","31-7月 -17 12.53.31 下午","380","11-9月 -17 08.05.45 上午","107","07-8月 -17 09.05.52 上午","380","11-9月 -17 08.05.44 上午","S","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","1","","1","N","","","","60","MN60-1","601-XMD1-170700007","1","","","","","","","1","810045"," ","","","","N","KJ004"," "," ","PCS","1.000000","","0.000000","PCS","1.000000","N","0.000000","002","17.00","0.000000","0.000000","0.000000","ZJ00037","","","7614179","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","N","X","","","0.000000","","0.000000","","","XT001",""," ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","Y","","","","","0.000000","0.000000","","","","","","0.000000","0.000000","","0.000000","0.000000","0.000000","0.000000","","","","","","","","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","0.000000","","","","0","","","0","0.000000","","","0"
"60","MN60-1","","601-XMD1-170700007","31-7月-17","6","11-9月-17","","318","SC","","","100001","100001","100001","1001","5","002","17.00","Y","02","CNY","1.0000000000","QJ004","","","","","","","","","","","","C01","001","","","","","","","","","","","1","5","","1","0.000000","0.000000","0.000000","","","","5","N","1","","","100001","","","","","","","","","","","0.000000","","318","SC","318","SC","31-7月 -17 12.53.31 下午","380","11-9月 -17 08.05.45 上午","107","07-8月 -17 09.05.52 上午","380","11-9月 -17 08.05.44 上午","S","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","1","","1","N","","","","60","MN60-1","601-XMD1-170700007","2","","","","","","","1","810029"," ","","","","N","KJ004"," "," ","PCS","1.000000","","0.000000","PCS","1.000000","N","0.000000","002","17.00","0.000000","0.000000","0.000000","ZJ00031","","","7647995","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","N","X","","","0.000000","","0.000000","","","XT001",""," ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","Y","","","","","0.000000","0.000000","","","","","","0.000000","0.000000","","0.000000","0.000000","0.000000","0.000000","","","","","","","","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","0.000000","","","","0","","","0","0.000000","","","0"
"60","MN60-1","","601-XMD1-171200004","11-12月-17","6","03-3月-18","","659","SC","","","100007","100007","100007","1001","5","002","17.00","Y","02","CNY","1.0000000000","QJ001","","","","","","","","","","","","","001","","","","","","","","","","","1","5","","1","58164.030000","68051.910000","9887.880000","12/6 退回我司","","","5","N","1","","","100007","","","","","","","","","","","0.000000","","659","SC","659","SC","11-12月-17 10.40.50 上午","498","15-3月 -18 10.42.08 上午","107","13-12月-17 01.15.56 下午","498","15-3月 -18 10.42.08 上午","S","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","1","","1","N","","","","60","MN60-1","601-XMD1-171200004","4","","","","","","","1","810023"," ","","","","N","KJ004"," "," ","PCS","2.000000","","","PCS","2.000000","N","373.651200","002","17.00","638.720000","747.300000","108.580000","ZJ00006","","","SB90692","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","N","","","","0.000000","","0.000000","","","XT001",""," ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","Y","","","","","0.000000","0.000000","","","","","","0.000000","0.000000","","0.000000","0.000000","0.000000","0.000000","","","","","","","","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","0.000000","","","","0","","","0","0.000000","","","0"
"60","MN60-1","","601-XMD1-171200004","11-12月-17","6","03-3月-18","","659","SC","","","100007","100007","100007","1001","5","002","17.00","Y","02","CNY","1.0000000000","QJ001","","","","","","","","","","","","","001","","","","","","","","","","","1","5","","1","58164.030000","68051.910000","9887.880000","12/6 退回我司","","","5","N","1","","","100007","","","","","","","","","","","0.000000","","659","SC","659","SC","11-12月-17 10.40.50 上午","498","15-3月 -18 10.42.08 上午","107","13-12月-17 01.15.56 下午","498","15-3月 -18 10.42.08 上午","S","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","1","","1","N","","","","60","MN60-1","601-XMD1-171200004","5","","","","","","","1","810019"," ","","","","N","KJ004"," "," ","PCS","4.000000","","","PCS","4.000000","N","425.154600","002","17.00","1453.520000","1700.620000","247.100000","ZJ00012","","","S95738A","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","N","","","","0.000000","","0.000000","","","XT001",""," ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","Y","","","","","0.000000","0.000000","","","","","","0.000000","0.000000","","0.000000","0.000000","0.000000","0.000000","","","","","","","","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","0.000000","","","","0","","","0","0.000000","","","0"
"60","MN60-1","","601-XMD1-170900001","01-9月-17","6","01-9月-17","","318","SC","","","100001","100001","100001","1001","5","002","17.00","Y","02","CNY","1.0000000000","QJ004","","","","","","","","","","","","C01","001","","","","","","","","","","","1","5","","1","0.000000","0.000000","0.000000","","","","5","N","1","","","100001","","","","","","","","","","","0.000000","","318","SC","318","SC","01-9月 -17 09.53.45 上午","498","06-9月 -17 05.34.34 下午","107","04-9月 -17 03.22.19 下午","498","06-9月 -17 05.34.33 下午","S","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","1","","1","N","","","","60","MN60-1","601-XMD1-170900001","1","","","","","","","1","810040"," ","","","","N","KJ004"," "," ","PCS","2969.000000","","0.000000","PCS","2969.000000","N","0.000000","002","17.00","0.000000","0.000000","0.000000","ZJ00036","","","126734","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","N","X","","","0.000000","","0.000000","","","XT001",""," ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","Y","","","","","0.000000","0.000000","","","","","","0.000000","0.000000","","0.000000","0.000000","0.000000","0.000000","","","","","","","","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","0.000000","","","","0","","","0","0.000000","","","0"
"60","MN60-1","","601-XMD1-170900005","18-9月-17","6","01-11月-17","","659","SC","","","100010","100010","100010","1001","5","002","17.00","Y","02","CNY","1.0000000000","QJ001","","","","","","","","","","","","","001","","","","","","","","","","","1","5","","1","70967.870000","83032.410000","12064.540000","9/4芜湖退货","","","5","N","1","","","100010","","","","","","","","","","","0.000000","","659","SC","659","SC","18-9月 -17 12.52.08 下午","498","09-11月-17 04.36.10 下午","107","19-9月 -17 10.35.01 上午","498","09-11月-17 04.36.09 下午","S","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","1","","1","N","","","","60","MN60-1","601-XMD1-170900005","2","","","","","","","1","810060"," ","","","","N","KJ004"," "," ","PCS","18.000000","","","PCS","18.000000","N","1349.173800","002","17.00","20756.520000","24285.130000","3528.610000","ZJ00003","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","N","","","","0.000000","","0.000000","","","XT001",""," ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","Y","","","","","0.000000","0.000000","","","","","","0.000000","0.000000","","0.000000","0.000000","0.000000","0.000000","","","","","","","","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","0.000000","","","","0","","","0","0.000000","","","0"
"60","MN60-1","","601-XMD1-170900005","18-9月-17","6","01-11月-17","","659","SC","","","100010","100010","100010","1001","5","002","17.00","Y","02","CNY","1.0000000000","QJ001","","","","","","","","","","","","","001","","","","","","","","","","","1","5","","1","70967.870000","83032.410000","12064.540000","9/4芜湖退货","","","5","N","1","","","100010","","","","","","","","","","","0.000000","","659","SC","659","SC","18-9月 -17 12.52.08 下午","498","09-11月-17 04.36.10 下午","107","19-9月 -17 10.35.01 上午","498","09-11月-17 04.36.09 下午","S","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","1","","1","N","","","","60","MN60-1","601-XMD1-170900005","1","","","","","","","1","810017"," ","","","","N","KJ004"," "," ","PCS","35.000000","","","PCS","35.000000","N","1678.493700","002","17.00","50211.350000","58747.280000","8535.930000","ZJ00002","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","N","","","","0.000000","","0.000000","","","XT001",""," ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","Y","","","","","0.000000","0.000000","","","","","","0.000000","0.000000","","0.000000","0.000000","0.000000","0.000000","","","","","","","","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","0.000000","","","","0","","","0","0.000000","","","0"
"60","MN60-1","","601-XMD1-170900003","11-9月-17","6","11-9月-17","","659","SC","","","100010","100010","100010","1001","5","002","17.00","Y","02","CNY","1.0000000000","QJ001","","","","","","","","","","","","","001","","","","","","","","","","","1","5","","1","74631.550000","87318.910000","12687.360000","8/31上海退货","","","5","N","1","","","100010","","","","","","","","","","","0.000000","","659","SC","659","SC","11-9月 -17 08.57.04 上午","380","11-9月 -17 12.01.30 下午","107","11-9月 -17 11.58.43 上午","380","11-9月 -17 12.01.30 下午","S","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","1","","1","N","","","","60","MN60-1","601-XMD1-170900003","3","","","","","","","1","810057"," ","","","","N","KJ004"," "," ","PCS","5.000000","","","PCS","5.000000","N","568.327500","002","17.00","2428.750000","2841.640000","412.890000","ZJ00001","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","N","","","","0.000000","","0.000000","","","XT001",""," ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","Y","","","","","0.000000","0.000000","","","","","","0.000000","0.000000","","0.000000","0.000000","0.000000","0.000000","","","","","","","","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","0.000000","","","","0","","","0","0.000000","","","0"
"60","MN60-1","","601-XMD1-170900003","11-9月-17","6","11-9月-17","","659","SC","","","100010","100010","100010","1001","5","002","17.00","Y","02","CNY","1.0000000000","QJ001","","","","","","","","","","","","","001","","","","","","","","","","","1","5","","1","74631.550000","87318.910000","12687.360000","8/31上海退货","","","5","N","1","","","100010","","","","","","","","","","","0.000000","","659","SC","659","SC","11-9月 -17 08.57.04 上午","380","11-9月 -17 12.01.30 下午","107","11-9月 -17 11.58.43 上午","380","11-9月 -17 12.01.30 下午","S","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","1","","1","N","","","","60","MN60-1","601-XMD1-170900003","1","","","","","","","1","810017"," ","","","","N","KJ004"," "," ","PCS","23.000000","","","PCS","23.000000","N","1678.493700","002","17.00","32996.030000","38605.360000","5609.330000","ZJ00002","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","N","","","","0.000000","","0.000000","","","XT001",""," ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","Y","","","","","0.000000","0.000000","","","","","","0.000000","0.000000","","0.000000","0.000000","0.000000","0.000000","","","","","","","","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","0.000000","","","","0","","","0","0.000000","","","0"
"60","MN60-1","","601-XMD1-170900003","11-9月-17","6","11-9月-17","","659","SC","","","100010","100010","100010","1001","5","002","17.00","Y","02","CNY","1.0000000000","QJ001","","","","","","","","","","","","","001","","","","","","","","","","","1","5","","1","74631.550000","87318.910000","12687.360000","8/31上海退货","","","5","N","1","","","100010","","","","","","","","","","","0.000000","","659","SC","659","SC","11-9月 -17 08.57.04 上午","380","11-9月 -17 12.01.30 下午","107","11-9月 -17 11.58.43 上午","380","11-9月 -17 12.01.30 下午","S","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","1","","1","N","","","","60","MN60-1","601-XMD1-170900003","2","","","","","","","1","810060"," ","","","","N","KJ004"," "," ","PCS","34.000000","","","PCS","34.000000","N","1349.173800","002","17.00","39206.760000","45871.910000","6665.150000","ZJ00003","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","N","","","","0.000000","","0.000000","","","XT001",""," ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","Y","","","","","0.000000","0.000000","","","","","","0.000000","0.000000","","0.000000","0.000000","0.000000","0.000000","","","","","","","","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","0.000000","","","","0","","","0","0.000000","","","0"
