"PMN01","PMN011","PMN02","PMN03","PMN04","PMN041","PMN05","PMN06","PMN07","PMN08","PMN09","PMN10","PMN11","PMN121","PMN122","PMN123","PMN13","PMN14","PMN15","PMN16","PMN18","PMN20","PMN23","PMN24","PMN25","PMN30","PMN31","PMN31T","PMN32","PMN33","PMN34","PMN35","PMN36","PMN37","PMN38","PMN40","PMN41","PMN42","PMN43","PMN431","PMN44","PMN45","PMN46","PMN50","PMN51","PMN52","PMN53","PMN54","PMN55","PMN56","PMN57","PMN58","PMN59","PMN60","PMN61","PMN62","PMN63","PMN64","PMN65","PMN66","PMN67","PMN68","PMN69","PMN70","PMN71","PMN80","PMN81","PMN82","PMN83","PMN84","PMN85","PMN86","PMN87","PMN88","PMN88T","PMN930","PMN401","PMN90","PMN94","PMN95","PMN96","PMN97","PMN98","PMN91","PMNUD01","PMNUD02","PMNUD03","PMNUD04","PMNUD05","PMNUD06","PMNUD07","PMNUD08","PMNUD09","PMNUD10","PMNUD11","PMNUD12","PMNUD13","PMNUD14","PMNUD15","PMN89","PMN72","PMN73","PMN74","PMN75","PMN76","PMN77","PMNPLANT","PMNLEGAL","PMN012","PMN919","PMN99","PMN78","PMN100"
"PN03-18030014","EXP","1","","MISC-IIST","无锡C3项目保洁服务费用","","","PCS","PCS","1.00000000","","N","1.00000000","PC015","","10.0000","Y","Y","8","","1.000","","PQ03-18030031","1","","9433.962300","10000.000000","","19/03/31","19/03/31","19/04/01","18/04/18","","Y","50010307","","0","","","9433.962300","","","0.000","0.000"," ","0.000"," ","0.000"," ","-1.000","0.000","","","MISC-IIST","1.0000","N","N","1","","D0006","","","","","","","","","","","PCS","1.000","9433.960000","10000.000000","","","0.000000","","","0015-01"," ","3107","","","","","","","","10000.000000","10000.000000","","","","","","","","N","","4","","","","","SHXK_STE","SHXK_STE"," ","","","",""
"PN03-18030020","EXP","1","","MISC","软件开发维护费","","","PCS","PCS","1.00000000","","N","1.00000000","PC4010","","10.0000","Y","Y","8","","2.000"," ","PQ03-18030030","1","0.000000","130000.000000","133900.000000","0","18/04/30","18/04/30","18/04/30","18/04/23","","Y","50010306","","0","","","130000.000000","","0","0.000","0.000"," ","0.000"," ","0.000"," ","-2.000","0.000"," ","0","MISC","1.0000","N","N","1","","D0019","","0","","","","","","","","","PCS","2.000","260000.000000","267800.000000","","","0.000000","","0","4010-01"," ","3106","","","","","","","","130000.000000","130000.000000","","","0","0","99/12/31","99/12/31","99/12/31","","","4","","","0","","SHXK_STE","SHXK_STE"," ","",""," ",""
"PN03-18030008","EXP","1","","MISC-IIST","布线点位","","","PCS","PCS","1.00000000","","N","1.00000000","PC8811","","10.0000","Y","Y","8","","98.000","","PQ03-18030013","1","0.000000","349.145300","408.500000","","18/04/30","18/04/30","18/04/30","18/03/23","","Y","50010306","","0","","","349.145300","","","0.000","0.000"," ","0.000"," ","0.000"," ","-98.000","0.000","","","MISC-IIST","1.0000","N","N","1",""," ","","","","","","","","","","","PCS","98.000","34216.240000","40033.000000","","","0.000000","","","8811-01"," ","3106","","","","","","","","349.150000","349.150000","","","","","","","","N","","4","","","","","SHXK_STE","SHXK_STE"," ","",""," ",""
"PN02-18030053","REG","3","","8010-0411","MVB连接器外壳（不带连接器）","","","PCS","PCS","1.00000000","","N","1.00000000","PC0071","","10.0000","Y","Y","8","","320.000","","PQ01-18010075","21","0.000000","47.008500","55.000000","","18/08/31","18/08/31","18/08/31","18/03/26","","Y","500102","","0","","","47.008500","","","0.000","0.000","K001","0.000"," ","0.000"," ","-320.000","0.000","","","8010-0411","1.0000","N","N","1","","D0013","","","","","","","","","","","PCS","320.000","15042.740000","17600.000000","","","0.000000","","","0071-01"," ","2116","","","","","","","","48.000000","56.160000","","","","","","","","N","","4","","","","","SHXK_STE","SHXK_STE"," ","",""," ",""
"PN03-18030011","EXP","1","","MISC","技术服务费"," ","","PCS","PCS","1.00000000","","N","1.00000000","PC6009","","10.0000","Y","Y","8","","1.000"," ","PQ03-18030017","1","0.000000","79339.622600","84100.000000","0","18/05/30","18/05/30","18/05/30","18/03/23","","Y","50010306","","0","0","0","79339.622600","","0","0.000","0.000"," ","0.000"," ","0.000"," ","-1.000","0.000"," ","0","MISC","1.0000","N","N","1","","D0019","","0","","","","","","","","","PCS","1.000","79339.620000","84100.000000","","","0.000000","","0","6009-01"," ","3106","","","","","","","","79434.000000","84200.040000","","","0","0","99/12/31","99/12/31","99/12/31","","","4","","","0","","SHXK_STE","SHXK_STE"," ","",""," ","原采购单PN03-17120014变更税率和价格"
"PN02-18030061","REG","1","","6001-00003","窄波速雷达测试仪","","","PCS","PCS","1.00000000","","N","1.00000000","PC9020","","10.0000","Y","Y","8","","30.000"," ","PQ01-18030040","1","0.000000","500.000000","500.000000","0","18/05/10","18/05/10","18/05/10","18/03/23","","Y","500102","","0","","","3165.300000","","0","0.000","0.000","K001","0.000"," ","0.000"," ","-30.000","0.000"," ","0","6001-00003","1.0000","N","N","1","","D0019","","0","","","","","","","","","PCS","30.000","15000.000000","15000.000000","","","0.000000","","0","9020-01"," ","2101","","","","","","","","500.000000","500.000000","","","0","0","99/12/31","99/12/31","99/12/31","","","4","","","0","","SHXK_STE","SHXK_STE"," ","",""," ",""
"PN03-18030012","EXP","1","","MISC-IIST","布线点位","","采购合同和销售合约背靠背， ","PCS","PCS","1.00000000","","N","1.00000000","PC8812","","10.0000","Y","Y","8","","48.000"," ","PQ03-18030025","1","0.000000","349.145300","408.500000","0","18/04/30","18/04/30","18/04/30","18/03/23","","Y","","","0","","","349.145300","","0","0.000","0.000"," ","0.000"," ","0.000"," ","-48.000","0.000"," ","0","MISC-IIST","1.0000","N","N","1","","D0008","","0","","","","","","","","","PCS","48.000","16758.970000","19608.000000","","","0.000000","","0","8812-01"," ","3106","","","","","","","","349.150000","408.510000","","","0","0","99/12/31","99/12/31","99/12/31","","","4","","","0","","SHXK_STE","SHXK_STE"," ","",""," ",""
"PN03-18030012","EXP","2","","MISC-IIST","网络设备安装及配置","","","PCS","PCS","1.00000000","","N","1.00000000","PC8812","","10.0000","Y","Y","8","","2.000"," ","PQ03-18030025","2","0.000000","1623.931600","1900.000000","0","18/04/30","18/04/30","18/04/30","18/03/23","","Y","","","0","","","1623.931600","","0","0.000","0.000"," ","0.000"," ","0.000"," ","-2.000","0.000"," ","0","MISC-IIST","1.0000","N","N","1","","D0008","","0","","","","","","","","","PCS","2.000","3247.860000","3800.000000","","","0.000000","","0","8812-01"," ","3106","","","","","","","","1623.940000","1900.010000","","","0","0","99/12/31","99/12/31","99/12/31","","","4","","","0","","SHXK_STE","SHXK_STE"," ","",""," ",""
"PN03-18030012","EXP","3","","MISC-IIST","项目管理费","","","PCS","PCS","1.00000000","","N","1.00000000","PC8812","","10.0000","Y","Y","8","","1.000"," ","PQ03-18030025","3","0.000000","16239.316200","19000.000000","0","18/04/30","18/04/30","18/04/30","18/03/23","","Y","","","0","","","16239.316200","","0","0.000","0.000"," ","0.000"," ","0.000"," ","-1.000","0.000"," ","0","MISC-IIST","1.0000","N","N","1","","D0008","","0","","","","","","","","","PCS","1.000","16239.320000","19000.000000","","","0.000000","","0","8812-01"," ","3106","","","","","","","","16239.320000","19000.000000","","","0","0","99/12/31","99/12/31","99/12/31","","","4","","","0","","SHXK_STE","SHXK_STE"," ","",""," ",""
"PN02-18040032","REG","10","","8015-0273","Switch Card","","","PCS","PCS","1.00000000","","N","1.00000000","PC0073","","10.0000","Y","Y","8","","4.000","","PQ01-18040050","1","","44.387900","51.490000","","18/05/21","18/05/21","18/05/21","18/05/04","","Y","1403","","0","","","44.387900","","","0.000","0.000"," ","0.000"," ","0.000"," ","-4.000","0.000","","","8015-0273","1.0000","N","N","1","","D0013","","","","","","","","","","","PCS","4.000","177.550000","205.960000","","","0.000000","","","0073-01"," ","2125","","","","","","","","51.490000","59.730000","","","","","","","","N","","4","","","","","SHXK_STE","SHXK_STE"," ","","","",""
"PN03-18040001","EXP","1","","STE01-01","各类笔记本电池/适配器","","售后黄险峰 DELL E5510 电池","PCS","PCS","1.00000000","","N","1.00000000","STE00","","10.0000","Y","Y","8","","1.000"," ","PQ03-18030034","1","0.000000","307.692300","360.000000","0","18/04/30","18/04/30","18/04/30","18/04/18","","Y","","","0","","","307.692300","","0","0.000","0.000"," ","0.000"," ","0.000"," ","-1.000","0.000"," ","0","STE01-01","1.0000","N","N","1","","D0006","","0","","","","","","","","","PCS","1.000","307.690000","360.000000","","","0.000000","","0","st00-00"," ","st00","","","","","","","","360.000000","360.000000","","","0","0","99/12/31","99/12/31","99/12/31","","","4","","","0","","SHXK_STE","SHXK_STE"," ","",""," ",""
"PN03-18040001","EXP","2","","STE01-01","各类笔记本电池/适配器","","售后王士伟 联想Y470 电池","PCS","PCS","1.00000000","","N","1.00000000","STE00","","10.0000","Y","Y","8","","1.000"," ","PQ03-18030034","2","0.000000","256.410300","300.000000","0","18/04/30","18/04/30","18/04/30","18/04/18","","Y","6602","","0","","","256.410300","","0","0.000","0.000"," ","0.000"," ","0.000"," ","-1.000","0.000"," ","0","STE01-01","1.0000","N","N","1","","D0006","","0","","","","","","","","","PCS","1.000","256.410000","300.000000","","","0.000000","","0","st00-00"," ","st00","","","","","","","","300.000000","300.000000","","","0","0","99/12/31","99/12/31","99/12/31","","","4","","","0","","SHXK_STE","SHXK_STE"," ","",""," ",""
"PN03-18040003","EXP","1","","STE01-19","各品牌电脑屏幕","","美霞电脑屏幕","PCS","PCS","1.00000000","","N","1.00000000","STE00","","10.0000","Y","Y","8","","1.000"," ","PQ03-18040001","1","0.000000","726.495700","850.000000","0","18/04/30","18/04/30","18/04/30","18/04/18","","Y","6602","","0","","","726.495700","","0","0.000","0.000"," ","0.000"," ","0.000"," ","-1.000","0.000"," ","0","STE01-19","1.0000","N","N","1","","D0006","","0","","","","","","","","","PCS","1.000","726.500000","850.000000","","","0.000000","","0","st00-00"," ","st00","","","","","","","","850.000000","850.000000","","","0","0","99/12/31","99/12/31","99/12/31","","","4","","","0","","SHXK_STE","SHXK_STE"," ","",""," ",""
"PN03-18040005","CAP","1","","STE01-07","管理部-员工电脑","","thinkpad e470 7代I5 8G 500G","PCS","PCS","1.00000000","","N","1.00000000","STE07","","10.0000","Y","Y","8","","2.000"," ","PQ03-18030029","1","0.000000","3974.359000","4650.000000","0","18/04/26","18/04/26","18/04/26","18/04/28","","Y","5201","","0","","","3974.359000","","0","0.000","0.000"," ","0.000"," ","0.000"," ","-2.000","0.000"," ","0","STE01-07","1.0000","N","N","1","","D0006","","0","","","","","","","","","PCS","2.000","7948.720000","9300.000000","","","0.000000","","0","st07-07"," ","st08","","","","","","","","5000.000000","5000.000000","","","0","0","99/12/31","99/12/31","99/12/31","","","4","","","0","","SHXK_STE","SHXK_STE"," ","",""," ",""
"PN03-18040007","EXP","2","","MISC","BART 2台IID维修费用","","","PCS","PCS","1.00000000","","N","","PC0025","","10.0000","Y","Y","8","","2.000","","PQ03-18040004","2","","1076.923100","1260.000000","","18/04/20","18/04/20","18/04/20","18/04/18","","Y","","","0","","","1076.923100","","","0.000","0.000"," ","0.000"," ","0.000"," ","-2.000","0.000","","","MISC","1.0000","N","N","1","","D0013","","","","","","","","","","","PCS","2.000","2153.850000","2520.000000","","","0.000000","","","9949-01"," ","3101","","","","","","","","1260.000000","1474.200000","","","","","","","","N","","4","","","","","SHXK_STE","SHXK_STE"," ","","","",""
"PN03-18040007","EXP","1","","MISC","BART 3台IID维修费用","","","PCS","PCS","1.00000000","","N","1.00000000","PC0025","","10.0000","Y","Y","8","","3.000","","PQ03-18040004","1","","867.521400","1015.000000","","18/04/20","18/04/20","18/04/20","18/04/18","","Y","","","0","","","867.521400","","","0.000","0.000"," ","0.000"," ","0.000"," ","-3.000","0.000","","","MISC","1.0000","N","N","1","","D0013","","","","","","","","","","","PCS","3.000","2602.560000","3045.000000","","","0.000000","","","9949-01"," ","3101","","","","","","","","1015.000000","1187.550000","","","","","","","","N","","4","","","","","SHXK_STE","SHXK_STE"," ","","","",""
"PN03-18040006","CAP","1","","STE01-07","管理部-员工电脑","","联想I5 16G 1TB台式机+丽台P600","PCS","PCS","1.00000000","","N","1.00000000","STE03","","10.0000","Y","Y","8","","1.000"," ","PQ03-18040003","1","0.000000","6537.606800","7649.000000","0","18/04/30","18/04/30","18/04/30","18/04/28","","Y","5201","","0","","","6537.606800","","0","0.000","0.000"," ","0.000"," ","0.000"," ","-1.000","0.000"," ","0","STE01-07","1.0000","N","N","1","","D0006","","0","","","","","","","","","PCS","1.000","6537.610000","7649.000000","","","0.000000","","0","st03-03"," ","st03","","","","","","","","7500.000000","7500.000000","","","0","0","99/12/31","99/12/31","99/12/31","","","4","","","0","","SHXK_STE","SHXK_STE"," ","",""," ",""
"PN03-18040009","CAP","1","","STE01-07","管理部-员工电脑"," ","总经办","PCS","PCS","1.00000000","","N","1.00000000","STE00","","10.0000","Y","Y","8","","1.000"," ","","","0.000000","4008.620700","4650.000000","0","18/05/11","18/05/11","18/05/11","18/05/10","","Y","6602","","0","","","4008.620700","","0","0.000","0.000"," ","0.000"," ","0.000"," ","-1.000","0.000"," ","0","STE01-07","1.0000","N","N","1","","D0006"," ","","","","","","","","","","PCS","1.000","4008.620000","4650.000000","","","0.000000","","0","st00-00"," ","st00","","","","","","","","5000.000000","5000.000000","","","0","0","99/12/31","99/12/31","99/12/31","","","4","","","0","","SHXK_STE","SHXK_STE"," ","",""," ",""
"PN02-18040032","REG","1","","8015-0186","panel-PSU CARD","","","PCS","PCS","1.00000000","","N","1.00000000","PC0073","","20.0000","Y","Y","8","","6.000"," ","PQ01-18040048","1","0.000000","28.543100","33.110000","0","18/05/21","18/05/21","18/05/21","18/05/04","","Y","1403","","0","","","28.543100","","0","0.000","0.000","K001","0.000"," ","0.000"," ","-6.000","0.000"," ","0","8015-0186","1.0000","N","N","1","","D0013","","0","","","","","","","","","PCS","6.000","171.260000","198.660000","","","0.000000","","0","0073-01"," ","2125","","","","","","","","33.110000","33.110000","","","0","0","99/12/31","99/12/31","99/12/31","","","4","","","0","","SHXK_STE","SHXK_STE"," ","",""," ",""
"PN02-18040032","REG","2","","8015-0256","HDD Card","","","PCS","PCS","1.00000000","","N","1.00000000","PC0073","","10.0000","Y","Y","8","","2.000"," ","PQ01-18040048","2","0.000000","30.172400","35.000000","0","18/05/21","18/05/21","18/05/21","18/05/04","","Y","1403","","0","","","30.172400","","0","0.000","0.000","K001","0.000"," ","0.000"," ","-2.000","0.000"," ","0","8015-0256","1.0000","N","N","1","","D0013","","0","","","","","","","","","PCS","2.000","60.340000","70.000000","","","0.000000","","0","0073-01"," ","2125","","","","","","","","35.000000","35.000000","","","0","0","99/12/31","99/12/31","99/12/31","","","4","","","0","","SHXK_STE","SHXK_STE"," ","",""," ",""
"PN02-18040032","REG","3","","8015-0268","DVR Card","","","PCS","PCS","1.00000000","","N","1.00000000","PC0073","","10.0000","Y","Y","8","","2.000"," ","PQ01-18040048","3","0.000000","25.517200","29.600000","0","18/05/21","18/05/21","18/05/21","18/05/04","","Y","1403","","0","","","25.517200","","0","0.000","0.000","K001","0.000"," ","0.000"," ","-2.000","0.000"," ","0","8015-0268","1.0000","N","N","1","","D0013","","0","","","","","","","","","PCS","2.000","51.030000","59.200000","","","0.000000","","0","0073-01"," ","2125","","","","","","","","59.200000","59.200000","","","0","0","99/12/31","99/12/31","99/12/31","","","4","","","0","","SHXK_STE","SHXK_STE"," ","",""," ",""
"PN02-18040032","REG","4","","8015-0270","EPU Card","","","PCS","PCS","1.00000000","","N","1.00000000","PC0073","","10.0000","Y","Y","8","","2.000"," ","PQ01-18040048","4","0.000000","28.543100","33.110000","0","18/05/21","18/05/21","18/05/21","18/05/04","","Y","1403","","0","","","28.543100","","0","0.000","0.000","K001","0.000"," ","0.000"," ","-2.000","0.000"," ","0","8015-0270","1.0000","Y","N","1","","D0013","","0","","","","","","","","","PCS","2.000","57.090000","66.220000","","","0.000000","","0","0073-01"," ","2125","","","","","","","","33.110000","33.110000","","","0","0","99/12/31","99/12/31","99/12/31","","","4","","","0","","SHXK_STE","SHXK_STE"," ","",""," ",""
"PN02-18040032","REG","5","","8015-0271","Controller Card","","","PCS","PCS","1.00000000","","N","1.00000000","PC0073","","10.0000","Y","Y","8","","2.000"," ","PQ01-18040048","5","0.000000","30.344800","35.200000","0","18/05/21","18/05/21","18/05/21","18/05/04","","Y","1403","","0","","","30.344800","","0","0.000","0.000","K001","0.000"," ","0.000"," ","-2.000","0.000"," ","0","8015-0271","1.0000","N","N","1","","D0013","","0","","","","","","","","","PCS","2.000","60.690000","70.400000","","","0.000000","","0","0073-01"," ","2125","","","","","","","","35.200000","35.200000","","","0","0","99/12/31","99/12/31","99/12/31","","","4","","","0","","SHXK_STE","SHXK_STE"," ","",""," ",""
"PN02-18040032","REG","6","","8015-0272","I/O Card","","","PCS","PCS","1.00000000","","N","1.00000000","PC0073","","10.0000","Y","Y","8","","2.000"," ","PQ01-18040048","6","0.000000","33.189700","38.500000","0","18/05/21","18/05/21","18/05/21","18/05/04","","Y","1403","","0","","","33.189700","","0","0.000","0.000","K001","0.000"," ","0.000"," ","-2.000","0.000"," ","0","8015-0272","1.0000","N","N","1","","D0013","","0","","","","","","","","","PCS","2.000","66.380000","77.000000","","","0.000000","","0","0073-01"," ","2125","","","","","","","","35.800000","35.800000","","","0","0","99/12/31","99/12/31","99/12/31","","","4","","","0","","SHXK_STE","SHXK_STE"," ","",""," ",""
"PN02-18040032","REG","7","","8015-0273","Switch Card","","","PCS","PCS","1.00000000","","N","1.00000000","PC0073","","10.0000","Y","Y","8","","2.000"," ","PQ01-18040048","7","0.000000","44.387900","51.490000","0","18/05/21","18/05/21","18/05/21","18/05/04","","Y","1403","","0","","","44.387900","","0","0.000","0.000","K001","0.000"," ","0.000"," ","-2.000","0.000"," ","0","8015-0273","1.0000","N","N","1","","D0013","","0","","","","","","","","","PCS","2.000","88.780000","102.980000","","","0.000000","","0","0073-01"," ","2125","","","","","","","","51.490000","51.490000","","","0","0","99/12/31","99/12/31","99/12/31","","","4","","","0","","SHXK_STE","SHXK_STE"," ","",""," ",""
"PN02-18040032","REG","8","","8015-0274","AMP Card","","","PCS","PCS","1.00000000","","N","1.00000000","PC0073","","10.0000","Y","Y","8","","2.000"," ","PQ01-18040048","8","0.000000","33.189700","38.500000","0","18/05/21","18/05/21","18/05/21","18/05/04","","Y","1403","","0","","","33.189700","","0","0.000","0.000","K001","0.000"," ","0.000"," ","-2.000","0.000"," ","0","8015-0274","1.0000","N","N","1","","D0013","","0","","","","","","","","","PCS","2.000","66.380000","77.000000","","","0.000000","","0","0073-01"," ","2125","","","","","","","","38.500000","38.500000","","","0","0","99/12/31","99/12/31","99/12/31","","","4","","","0","","SHXK_STE","SHXK_STE"," ","",""," ",""
"PN03-18040004","EXP","1","","MISC","公司邮箱系统续费（一年）","","邮箱续费一年","PCS","PCS","1.00000000","","N","1.00000000","STE00","","10.0000","Y","Y","8","","1.000"," ","PQ03-18030032","1","0.000000","84905.660400","90000.000000","0","19/05/24","19/05/24","19/05/24","18/04/24","","Y","6602","","0","","","84905.660400","","0","0.000","0.000"," ","0.000"," ","0.000"," ","-1.000","0.000"," ","0","MISC","1.0000","N","N","1","","D0006","","0","","","","","","","","","PCS","1.000","84905.660000","90000.000000","","","0.000000","","0","st00-00"," ","st00","","","","","","","","90000.000000","90000.000000","","","0","0","99/12/31","99/12/31","99/12/31","","","4","","","0","","SHXK_STE","SHXK_STE"," ","",""," ",""
"PN02-17120034","REG","5","","9934-8000-0387","Camera-IR","","","PCS","PCS","1.00000000","","N","1.00000000","PC2058","","10.0000","Y","Y","8","","3.000","","PQ01-18040014","1","","324.786300","380.000000","","18/04/30","18/04/30","18/04/30","18/04/18","","Y","500102","","0","","","324.786300","","","0.000","0.000"," ","0.000"," ","0.000"," ","-3.000","0.000","","","9934-8000-0387","1.0000","N","N","1","","D0009","","","","","","","","","","","PCS","3.000","974.360000","1140.000000","","","0.000000","","","2058-07"," ","2101","","","","","","","","453.000000","530.010000","","","","","","","","N","","4","","","","","SHXK_STE","SHXK_STE"," ","","","",""
"PN02-18040032","REG","9","","8015-0277","MP Card","","","PCS","PCS","1.00000000","","N","1.00000000","PC0073","","10.0000","Y","Y","8","","2.000"," ","PQ01-18040048","9","0.000000","28.543100","33.110000","0","18/05/21","18/05/21","18/05/21","18/05/04","","Y","1403","","0","","","28.543100","","0","0.000","0.000","K001","0.000"," ","0.000"," ","-2.000","0.000"," ","0","8015-0277","1.0000","N","N","1","","D0013","","0","","","","","","","","","PCS","2.000","57.090000","66.220000","","","0.000000","","0","0073-01"," ","2125","","","","","","","","33.110000","33.110000","","","0","0","99/12/31","99/12/31","99/12/31","","","4","","","0","","SHXK_STE","SHXK_STE"," ","",""," ",""
"PN03-18050011","EXP","1","","MISC","购买最新信用报告作为补充他们的信用额度申请文",""," 武汉中车长客轨道车辆有限公","PCS","PCS","1.00000000","","N","1.00000000","STE02","","10.0000","Y","Y","8","","3.000"," ","PQ03-18050019","1","0.000000","1132.075500","1200.000000","0","18/06/29","18/06/29","18/06/29","18/06/05","","Y","6601","","0","","","1132.075500","","0","0.000","0.000"," ","0.000"," ","0.000"," ","-3.000","0.000"," ","0","MISC","1.0000","N","N","1","","D0011","","0","","","","","","","","","PCS","3.000","3396.230000","3600.000000","","","0.000000","","0","st02-02"," ","st01","","","","","","","","1500.000000","1500.000000","","","0","0","99/12/31","99/12/31","99/12/31","","","4","","","0","","SHXK_STE","SHXK_STE"," ","",""," ",""
